,date,sentiment
70,2006-04-07,0.01090000000000002
71,2006-04-08,-0.4767
72,2006-04-09,0.0
73,2006-04-10,0.0516
74,2006-04-11,0.5222666666666667
75,2006-04-12,0.0
76,2006-04-14,0.0129
77,2006-04-15,-0.0772
78,2006-04-17,0.39763333333333334
79,2006-04-18,-0.20509999999999998
80,2006-04-23,0.0
81,2006-04-24,-0.6444
82,2006-04-25,0.0
83,2006-04-27,0.4511
84,2006-04-28,0.211225
85,2006-04-29,0.12169999999999997
86,2006-05-01,0.17055
87,2006-05-02,0.4788
88,2006-05-03,0.0
89,2006-05-05,0.0
90,2006-05-06,-0.3846
91,2006-05-07,0.536
92,2006-05-09,0.38633333333333336
93,2006-05-10,0.2553
94,2006-05-12,0.3818
95,2006-05-14,0.7297
96,2006-05-18,0.43274999999999997
97,2006-05-21,-0.009800000000000003
98,2006-05-22,0.1366
99,2006-05-23,0.16896666666666668
100,2006-05-25,0.5715
101,2006-05-27,0.26025
102,2006-05-30,0.2865
103,2006-06-01,0.21813333333333332
104,2006-06-02,0.03577999999999999
105,2006-06-03,0.24655000000000002
106,2006-06-04,-0.7579
107,2006-06-09,-0.3269
108,2006-06-10,0.032866666666666676
109,2006-06-11,0.769
110,2006-06-12,-0.34285
111,2006-06-15,-0.2479
112,2006-06-16,-0.4215
113,2006-06-17,0.04704999999999998
114,2006-06-22,-0.5584
115,2006-06-23,0.43779999999999997
116,2006-06-25,0.23376666666666668
117,2006-06-29,0.040475
118,2006-07-02,0.19075
119,2006-07-04,-0.2732
120,2006-07-08,-0.4329
121,2006-07-09,-0.21517499999999995
122,2006-07-10,0.22715000000000002
123,2006-07-12,-9.999999999998899e-05
124,2006-07-13,-0.5539499999999999
125,2006-07-14,0.4365333333333334
126,2006-07-17,0.0
127,2006-07-18,0.25910000000000005
128,2006-07-19,0.5789333333333333
129,2006-07-21,0.28994
130,2006-07-26,0.7783
131,2006-07-29,0.353925
132,2006-07-30,-0.5267
133,2006-08-01,0.0
134,2006-08-02,0.321975
135,2006-08-04,-0.4861
136,2006-08-05,-0.54195
137,2006-08-06,0.1602
138,2006-08-07,-0.6908
139,2006-08-11,0.2352
140,2006-08-15,0.521
141,2006-08-19,0.06374
142,2006-08-20,0.25
143,2006-08-22,0.42415
144,2006-08-26,0.015149999999999997
145,2006-08-27,-0.15463333333333334
146,2006-08-28,-0.1027
147,2006-08-29,0.44733999999999996
148,2006-08-30,-0.121425
149,2006-09-01,0.0644
150,2006-09-02,0.4552
151,2006-09-03,-0.04765
152,2006-09-07,-0.5267
153,2006-09-08,0.0
154,2006-09-09,0.05943333333333333
155,2006-09-10,-0.43784999999999996
156,2006-09-11,0.48334999999999995
157,2006-09-13,0.63365
158,2006-09-14,0.354875
159,2006-09-15,0.25453333333333333
160,2006-09-20,0.0
161,2006-09-21,0.8047
162,2006-09-22,-0.2727
163,2006-09-23,0.09015000000000001
164,2006-09-24,-0.06743333333333333
165,2006-09-29,0.1779
166,2006-10-01,0.40485000000000004
167,2006-10-03,-0.16968
168,2006-10-04,0.8899
169,2006-10-05,-0.4404
170,2006-10-09,-0.85945
171,2006-10-11,0.0
172,2006-10-13,-0.687
173,2006-10-15,0.0
174,2006-10-17,-0.6089
175,2006-10-18,-0.7096
176,2006-10-22,-0.7435
177,2006-10-23,-0.5710999999999999
178,2006-10-24,-0.044649999999999995
179,2006-10-25,0.36555
180,2006-10-26,0.0
181,2006-10-27,0.0
182,2006-10-29,-0.05794999999999999
183,2006-11-02,0.0
184,2006-11-03,-0.012440000000000007
185,2006-11-04,-0.1988875
186,2006-11-05,-0.836
187,2006-11-06,0.0
188,2006-11-08,-0.5859
189,2006-11-09,0.743
190,2006-11-10,-0.4019
191,2006-11-12,-0.4215
192,2006-11-14,0.3182
193,2006-11-15,0.8225
194,2006-11-16,0.7096
195,2006-11-17,-0.31845
196,2006-11-18,0.064
197,2006-11-19,-0.01956666666666666
198,2006-11-21,0.33525
199,2006-11-22,0.4774
200,2006-11-23,0.5423
201,2006-11-24,0.2984
202,2006-11-26,0.21075
203,2006-11-28,0.2732
204,2006-11-29,0.0914
205,2006-12-01,-0.10815
206,2006-12-02,0.0
207,2006-12-03,0.15467999999999998
208,2006-12-06,0.27565
209,2006-12-08,0.0
210,2006-12-09,-0.4939
211,2006-12-10,-0.008310000000000001
212,2006-12-13,-0.1513
213,2006-12-21,0.14049999999999999
214,2006-12-22,-0.4576
215,2006-12-23,-0.148
216,2006-12-24,-0.0903
217,2006-12-26,0.23822000000000002
218,2006-12-30,0.3818
219,2007-01-02,-0.76635
220,2007-01-03,0.4233
221,2007-01-05,-0.4939
222,2007-01-06,0.4015
223,2007-01-07,0.0
224,2007-01-12,0.5600499999999999
225,2007-01-14,0.28486666666666666
226,2007-01-17,-0.09540000000000001
227,2007-01-18,0.0129
228,2007-01-19,-0.48945
229,2007-01-20,0.5859
230,2007-01-22,0.0
231,2007-01-23,0.2023
232,2007-01-24,-0.15975
233,2007-01-25,0.037599999999999995
234,2007-01-26,0.6705
235,2007-01-27,0.0
236,2007-01-28,0.6428
237,2007-02-01,0.24896666666666667
238,2007-02-02,0.296
239,2007-02-03,0.36575
240,2007-02-04,-0.3612
241,2007-02-06,0.27385
242,2007-02-07,0.07655
243,2007-02-10,-0.025466666666666665
244,2007-02-11,0.0
245,2007-02-13,0.06592500000000001
246,2007-02-15,-0.2677
247,2007-02-16,0.09855
248,2007-02-17,0.3592
249,2007-02-18,-0.1977
250,2007-02-20,-0.3612
251,2007-02-21,0.0
252,2007-02-22,0.1877
253,2007-02-25,-0.25
254,2007-02-26,0.3818
255,2007-03-01,-0.09004999999999999
256,2007-03-02,-0.24186666666666667
257,2007-03-03,0.32816666666666666
258,2007-03-04,0.0
259,2007-03-06,0.2023
260,2007-03-07,0.0
261,2007-03-08,0.3818
262,2007-03-10,-0.4215
263,2007-03-11,0.5859
264,2007-03-15,-0.4939
265,2007-03-16,-0.10606666666666666
266,2007-03-17,0.0
267,2007-03-18,-0.1806
268,2007-03-22,-0.35150000000000003
269,2007-03-23,0.0516
270,2007-03-24,-0.8016
271,2007-03-25,-0.10044999999999998
272,2007-03-28,0.16075
273,2007-03-30,-0.4767
274,2007-04-01,0.21075
275,2007-04-03,0.3818
276,2007-04-05,-0.11199999999999999
277,2007-04-06,0.7506
278,2007-04-07,0.0
279,2007-04-08,0.401
280,2007-04-12,-0.10115
281,2007-04-13,-0.06239999999999998
282,2007-04-14,0.2023
283,2007-04-15,-0.1806
284,2007-04-17,-0.3818
285,2007-04-18,0.1027
286,2007-04-19,0.5414
287,2007-04-20,0.19626666666666667
288,2007-04-21,-0.2584
289,2007-04-22,0.36985
290,2007-04-25,0.0
291,2007-04-26,0.4971
292,2007-04-27,0.39205
293,2007-04-28,0.3540666666666667
294,2007-05-01,0.0
295,2007-05-02,0.5859
296,2007-05-04,0.04745000000000002
297,2007-05-05,0.3818
298,2007-05-06,0.0491
299,2007-05-07,0.7783
300,2007-05-08,0.7783
301,2007-05-10,0.44575
302,2007-05-11,0.1806
303,2007-05-12,-0.3091
304,2007-05-13,0.0
305,2007-05-14,0.1594
306,2007-05-16,0.17
307,2007-05-17,0.5267
308,2007-05-18,0.5901
309,2007-05-19,0.0
310,2007-05-23,-0.25
311,2007-05-24,0.0
312,2007-05-25,0.3404
313,2007-05-26,0.1358
314,2007-05-27,-0.53345
315,2007-05-29,0.5859
316,2007-05-30,0.38915
317,2007-06-01,0.3792
318,2007-06-02,0.008700000000000013
319,2007-06-03,-0.7351
320,2007-06-06,0.1956
321,2007-06-07,-0.6597
322,2007-06-08,0.6369
323,2007-06-09,-0.04600000000000001
324,2007-06-10,0.13975
325,2007-06-11,0.0041
326,2007-06-13,0.5638
327,2007-06-14,0.2294
328,2007-06-15,0.246
329,2007-06-16,0.2653
330,2007-06-20,0.3866
331,2007-06-21,0.4696
332,2007-06-22,0.296
333,2007-06-23,-0.5267
334,2007-06-24,0.06803333333333332
335,2007-06-26,0.0
336,2007-06-27,0.23775000000000002
337,2007-06-28,0.46085
338,2007-06-29,-0.23085000000000003
339,2007-07-01,0.0
340,2007-07-02,0.0
341,2007-07-05,0.0
342,2007-07-07,0.5821999999999999
343,2007-07-08,-0.7841
344,2007-07-11,0.0
345,2007-07-13,0.431
346,2007-07-15,0.10115
347,2007-07-16,0.0
348,2007-07-18,-0.4118
349,2007-07-19,0.20366666666666666
350,2007-07-20,0.24695
351,2007-07-21,0.0
352,2007-07-22,0.23683333333333334
353,2007-07-24,0.0
354,2007-07-25,0.178
355,2007-07-26,0.4215
356,2007-07-27,0.2202
357,2007-07-28,0.20610000000000003
358,2007-07-29,0.7003
359,2007-08-02,0.0
360,2007-08-03,-0.10696666666666665
361,2007-08-04,-0.21480000000000002
362,2007-08-05,0.085
363,2007-08-07,0.8934
364,2007-08-08,0.2106666666666667
365,2007-08-12,-0.8225
366,2007-08-14,-0.01053333333333332
367,2007-08-15,-0.5836
368,2007-08-16,0.3182
369,2007-08-17,0.2909
370,2007-08-18,-0.1175
371,2007-08-19,0.27475
372,2007-08-20,0.1909
373,2007-08-21,0.0
374,2007-08-22,0.4767
375,2007-08-24,0.7783
376,2007-08-26,-0.5106
377,2007-08-28,-0.2144
378,2007-08-29,0.0
379,2007-09-01,0.5719
380,2007-09-02,0.0258
381,2007-09-06,-0.4939
382,2007-09-07,-0.46295
383,2007-09-08,0.0009000000000000119
384,2007-09-09,0.3067333333333333
385,2007-09-10,-0.6124
386,2007-09-11,-0.4555
387,2007-09-12,-0.1495
388,2007-09-14,-0.1513
389,2007-09-15,0.2732
390,2007-09-16,0.08895
391,2007-09-17,-0.5719
392,2007-09-18,0.0
393,2007-09-19,-0.13030000000000003
394,2007-09-20,0.0
395,2007-09-21,-0.06743333333333333
396,2007-09-25,-0.6597
397,2007-09-26,-0.04074999999999998
398,2007-09-28,-0.4404
399,2007-09-29,0.4889
400,2007-10-02,-0.743
401,2007-10-03,0.5719
402,2007-10-04,0.26335
403,2007-10-05,-0.27076666666666666
404,2007-10-06,0.38585
405,2007-10-07,-0.2202
406,2007-10-09,0.7351
407,2007-10-10,0.0772
408,2007-10-11,-0.5667
409,2007-10-13,0.0
410,2007-10-14,-0.5194
411,2007-10-17,-0.1779
412,2007-10-18,-0.4588
413,2007-10-19,0.11449999999999999
414,2007-10-20,-0.6908
415,2007-10-21,-0.5873
416,2007-10-22,0.3982
417,2007-10-23,-0.5423
418,2007-10-24,0.39744999999999997
419,2007-10-25,0.5106
420,2007-10-26,0.2729666666666667
421,2007-10-28,0.0258
422,2007-10-29,0.4588
423,2007-10-30,0.0
424,2007-11-06,-0.4118
425,2007-11-08,0.006824999999999998
426,2007-11-09,-0.0516
427,2007-11-12,0.4215
428,2007-11-13,0.0
429,2007-11-14,-0.06720000000000001
430,2007-11-15,0.0
431,2007-11-17,0.2732
432,2007-11-19,0.0
433,2007-11-20,0.41095
434,2007-11-23,0.25
435,2007-11-24,-0.7003
436,2007-11-25,-0.36345
437,2007-11-26,0.0
438,2007-11-27,-0.4215
439,2007-11-28,0.0
440,2007-11-29,-0.4588
441,2007-12-01,0.29563333333333336
442,2007-12-03,-0.4019
443,2007-12-05,0.128
444,2007-12-06,0.0
445,2007-12-08,0.2168
446,2007-12-09,0.4838
447,2007-12-13,0.6472666666666668
448,2007-12-14,0.2406
449,2007-12-16,-0.27026666666666666
450,2007-12-17,-0.7184
451,2007-12-18,-0.8591
452,2007-12-19,0.16770000000000002
453,2007-12-20,0.0772
454,2007-12-21,0.22175
455,2007-12-23,0.20095
456,2007-12-24,0.481
457,2007-12-25,0.0
458,2007-12-28,0.9072
459,2007-12-29,0.07655
460,2007-12-30,-0.22965000000000002
461,2008-01-02,0.6267
462,2008-01-03,-0.3182
463,2008-01-04,-0.42219999999999996
464,2008-01-05,0.0498
465,2008-01-06,-0.34
466,2008-01-07,-0.1901
467,2008-01-08,-0.4404
468,2008-01-09,-0.0498
469,2008-01-10,-0.3818
470,2008-01-11,-0.04235
471,2008-01-12,0.5423
472,2008-01-13,-0.6697
473,2008-01-14,0.35059999999999997
474,2008-01-15,0.0
475,2008-01-16,-0.20473333333333332
476,2008-01-17,-0.1521666666666667
477,2008-01-19,0.0
478,2008-01-20,0.17345
479,2008-01-21,-0.128
480,2008-01-22,-0.0394
481,2008-01-23,-0.1806
482,2008-01-25,0.7089
483,2008-01-28,-0.12167499999999999
484,2008-01-29,-0.0258
485,2008-02-01,0.0
486,2008-02-02,-0.1366
487,2008-02-03,0.0
488,2008-02-04,0.3612
489,2008-02-05,0.3182
490,2008-02-06,0.7816000000000001
491,2008-02-07,0.0
492,2008-02-09,-0.27294999999999997
493,2008-02-11,0.05560000000000001
494,2008-02-12,0.3818
495,2008-02-13,-0.13056666666666666
496,2008-02-15,0.2542
497,2008-02-16,0.0
498,2008-02-19,0.2997
499,2008-02-21,0.6597
500,2008-02-22,0.8294
501,2008-02-27,-0.4404
502,2008-02-28,-0.06589999999999999
503,2008-03-02,0.0
504,2008-03-03,-0.0056333333333333235
505,2008-03-05,-0.1531
506,2008-03-09,0.0
507,2008-03-13,0.5994
508,2008-03-14,0.16756666666666664
509,2008-03-15,-0.743
510,2008-03-17,-0.6411500000000001
511,2008-03-18,-0.5106
512,2008-03-21,-0.0121
513,2008-03-24,0.0073999999999999995
514,2008-03-26,-0.1779
515,2008-03-27,0.15116666666666664
516,2008-03-28,-0.128
517,2008-04-03,-0.37213333333333337
518,2008-04-04,-0.56495
519,2008-04-07,-0.5994
520,2008-04-08,0.25
521,2008-04-09,-0.1531
522,2008-04-11,-0.4019
523,2008-04-15,0.25020000000000003
524,2008-04-16,-0.1366
525,2008-04-17,-0.5106
526,2008-04-18,0.5423
527,2008-04-20,-0.134
528,2008-04-21,0.5719
529,2008-04-22,-0.105375
530,2008-04-23,0.0
531,2008-04-24,-0.3066
532,2008-04-26,-0.5106
533,2008-05-01,-0.01363333333333333
534,2008-05-02,-0.59825
535,2008-05-03,0.34
536,2008-05-04,-0.6249
537,2008-05-09,0.5667
538,2008-05-10,-0.0129
539,2008-05-11,-0.11673333333333336
540,2008-05-14,0.0
541,2008-05-16,-0.06909999999999998
542,2008-05-17,0.4767
543,2008-05-18,-0.46935
544,2008-05-20,0.5563
545,2008-05-21,-0.2237
546,2008-05-22,0.0
547,2008-05-25,-0.35035000000000005
548,2008-05-27,-0.010599999999999998
549,2008-05-28,-0.296
550,2008-05-29,0.0
551,2008-06-01,0.10115
552,2008-06-04,0.296
553,2008-06-08,-0.8316
554,2008-06-09,0.1946
555,2008-06-10,-0.3542
556,2008-06-11,0.18466666666666665
557,2008-06-12,0.0
558,2008-06-13,0.0
559,2008-06-15,0.0
560,2008-06-16,-0.3818
561,2008-06-17,-0.064
562,2008-06-22,0.2202
563,2008-06-26,0.6124
564,2008-06-28,0.4215
565,2008-07-01,0.2202
566,2008-07-02,-0.46605
567,2008-07-04,-0.5859
568,2008-07-07,0.0
569,2008-07-08,-0.128
570,2008-07-09,0.0
571,2008-07-12,-0.5423
572,2008-07-14,-0.5255
573,2008-07-16,-0.270425
574,2008-07-19,-0.6553
575,2008-07-21,0.0
576,2008-07-22,-0.33525
577,2008-07-23,0.1794
578,2008-07-24,0.3275
579,2008-07-25,0.0
580,2008-07-26,0.5106
581,2008-07-28,-0.2159333333333333
582,2008-07-29,-0.1779
583,2008-07-30,0.07764999999999997
584,2008-08-01,-0.05183333333333334
585,2008-08-02,-0.262
586,2008-08-05,-0.4939
587,2008-08-06,0.26646666666666663
588,2008-08-08,0.7389
589,2008-08-13,-0.5999333333333333
590,2008-08-14,0.07136666666666665
591,2008-08-15,-0.802
592,2008-08-16,0.0
593,2008-08-18,-0.01715
594,2008-08-19,0.1027
595,2008-08-20,0.3818
596,2008-08-21,0.0
597,2008-08-22,0.0
598,2008-08-23,-0.8847
599,2008-08-26,-0.3007
600,2008-08-28,-0.25
601,2008-08-29,-0.1423
602,2008-09-03,-0.34275
603,2008-09-04,0.0
604,2008-09-05,0.0
605,2008-09-08,-0.25266666666666665
606,2008-09-09,0.4063
607,2008-09-10,0.0
608,2008-09-13,-0.25434999999999997
609,2008-09-15,0.0
610,2008-09-16,-0.3612
611,2008-09-17,-0.5792666666666667
612,2008-09-18,-0.31245
613,2008-09-19,-0.35015
614,2008-09-20,0.2985666666666667
615,2008-09-23,0.0
616,2008-09-24,-0.1806
617,2008-09-25,-0.22666666666666668
618,2008-09-27,-0.3141
619,2008-09-29,-0.7717
620,2008-10-01,-0.8442
621,2008-10-02,-0.6597
622,2008-10-03,-0.41105
623,2008-10-04,-0.4939
624,2008-10-06,-0.6249
625,2008-10-07,-0.0516
626,2008-10-08,0.2955
627,2008-10-09,0.31074999999999997
628,2008-10-10,-0.434025
629,2008-10-11,-0.1027
630,2008-10-13,-0.09146666666666665
631,2008-10-15,0.10823999999999998
632,2008-10-16,-0.1909
633,2008-10-17,0.0
634,2008-10-19,0.4404
635,2008-10-20,0.04175000000000001
636,2008-10-21,-0.05135
637,2008-10-22,0.0138
638,2008-10-24,0.2248
639,2008-10-29,0.3612
640,2008-10-30,-0.22021428571428572
641,2008-11-01,-0.12005
642,2008-11-06,0.4754
643,2008-11-07,0.008699999999999986
644,2008-11-09,0.3818
645,2008-11-11,0.4588
646,2008-11-12,-0.2023
647,2008-11-13,0.125
648,2008-11-14,-0.4215
649,2008-11-15,-0.4533333333333333
650,2008-11-16,-0.057166666666666664
651,2008-11-17,-0.5644333333333332
652,2008-11-18,0.34
653,2008-11-19,-0.301425
654,2008-11-20,0.0258
655,2008-11-21,-0.07146666666666664
656,2008-11-22,-0.4588
657,2008-11-24,0.34
658,2008-11-25,0.04023333333333334
659,2008-11-26,0.08735
660,2008-11-27,-0.4019
661,2008-11-29,-0.27927499999999994
662,2008-12-01,-0.2616
663,2008-12-02,0.009800000000000003
664,2008-12-04,0.34
665,2008-12-05,0.14405
666,2008-12-06,0.3612
667,2008-12-08,-0.8173
668,2008-12-10,-0.316125
669,2008-12-11,0.07020000000000001
670,2008-12-12,0.3746
671,2008-12-13,-0.1568
672,2008-12-15,0.23529999999999998
673,2008-12-16,-0.8271
674,2008-12-17,-0.15300000000000002
675,2008-12-19,0.5267
676,2008-12-22,-0.9022
677,2008-12-23,-0.4404
678,2008-12-26,0.22186666666666666
679,2008-12-29,0.0
680,2008-12-30,-0.6369
681,2009-01-02,-0.3185
682,2009-01-03,0.0
683,2009-01-07,0.24695
684,2009-01-08,-0.09759999999999999
685,2009-01-09,-0.3182
686,2009-01-10,-0.16366666666666665
687,2009-01-12,-0.22666666666666668
688,2009-01-13,0.0
689,2009-01-14,-0.25665000000000004
690,2009-01-15,0.1816
691,2009-01-16,-0.1571
692,2009-01-19,0.7003
693,2009-01-20,0.39629999999999993
694,2009-01-21,-0.7227
695,2009-01-22,0.3919
696,2009-01-23,-0.18985
697,2009-01-24,0.1956
698,2009-01-26,0.2732
699,2009-01-27,-0.1094
700,2009-01-28,0.46045
701,2009-01-29,-0.7003
702,2009-01-30,-0.09603333333333335
703,2009-02-02,0.269
704,2009-02-03,-0.9643
705,2009-02-04,0.25
706,2009-02-06,-0.13396666666666665
707,2009-02-07,0.5082
708,2009-02-08,0.0258
709,2009-02-09,0.8481
710,2009-02-10,0.4215
711,2009-02-11,-0.296
712,2009-02-12,0.05135
713,2009-02-14,-0.054125000000000006
714,2009-02-16,-0.4767
715,2009-02-17,-0.4215
716,2009-02-18,0.3113
717,2009-02-19,0.2147
718,2009-02-20,-0.8442
719,2009-02-21,-0.6048
720,2009-02-22,0.4019
721,2009-02-23,0.4404
722,2009-02-25,-0.32003333333333334
723,2009-02-27,0.1591
724,2009-03-01,-0.8777
725,2009-03-02,-0.02150000000000002
726,2009-03-03,-0.2263
727,2009-03-04,-0.18346
728,2009-03-06,0.06574999999999998
729,2009-03-07,0.0129
730,2009-03-08,-0.5994
731,2009-03-10,0.09659999999999998
732,2009-03-11,-0.24695
733,2009-03-14,0.11233333333333333
734,2009-03-15,0.0
735,2009-03-16,0.0
736,2009-03-17,0.526
737,2009-03-18,0.1643
738,2009-03-21,-0.128
739,2009-03-22,0.0
740,2009-03-23,-0.24695
741,2009-03-24,-0.027400000000000008
742,2009-03-25,0.2263
743,2009-03-26,0.0
744,2009-03-27,0.2023
745,2009-03-28,-0.4404
746,2009-03-29,0.0
747,2009-03-30,0.1027
748,2009-04-01,-0.1027
749,2009-04-02,-0.5106
750,2009-04-03,-0.27254999999999996
751,2009-04-04,-0.1624
752,2009-04-06,0.3360666666666667
753,2009-04-07,-0.33347499999999997
754,2009-04-08,-0.3774
755,2009-04-09,-0.45420000000000005
756,2009-04-10,0.1947
757,2009-04-11,-0.55625
758,2009-04-12,-0.2263
759,2009-04-14,0.14049999999999999
760,2009-04-15,0.3692
761,2009-04-16,0.0
762,2009-04-17,0.101
763,2009-04-18,0.05295
764,2009-04-19,0.7713
765,2009-04-20,0.0
766,2009-04-22,-0.093725
767,2009-04-23,-0.5106
768,2009-04-24,0.2814
769,2009-04-29,-0.0848
770,2009-05-01,-0.2047
771,2009-05-02,0.52945
772,2009-05-05,-0.049420000000000006
773,2009-05-06,-0.4215
774,2009-05-07,-0.1374
775,2009-05-08,0.12726666666666667
776,2009-05-09,-0.08565
777,2009-05-11,-0.29635
778,2009-05-12,-0.0772
779,2009-05-14,0.0
780,2009-05-15,-0.7506
781,2009-05-16,-0.3797
782,2009-05-17,0.59755
783,2009-05-19,0.0258
784,2009-05-20,-0.5667
785,2009-05-21,0.009450000000000014
786,2009-05-22,0.020000000000000018
787,2009-05-23,-0.074275
788,2009-05-25,-0.7783
789,2009-05-26,0.6070833333333333
790,2009-05-29,0.25
791,2009-06-01,-0.02345
792,2009-06-02,0.19225
793,2009-06-03,0.026749999999999996
794,2009-06-04,0.128
795,2009-06-05,-0.27852
796,2009-06-06,0.47265
797,2009-06-07,0.743
798,2009-06-08,0.024599999999999955
799,2009-06-09,0.041850000000000026
800,2009-06-10,-0.263525
801,2009-06-11,-0.1147
802,2009-06-12,0.0
803,2009-06-13,0.0
804,2009-06-14,0.0
805,2009-06-15,-0.0258
806,2009-06-16,-0.4215
807,2009-06-17,-0.5499
808,2009-06-18,-0.3612
809,2009-06-22,-0.4215
810,2009-06-23,-0.0258
811,2009-06-24,0.28506666666666663
812,2009-06-25,0.4215
813,2009-06-26,-0.26205
814,2009-07-01,0.09106666666666667
815,2009-07-02,-0.13616
816,2009-07-04,-0.3612
817,2009-07-06,0.7184
818,2009-07-07,-0.4689
819,2009-07-08,-0.04730000000000001
820,2009-07-09,-0.5423
821,2009-07-10,-0.6439999999999999
822,2009-07-11,-0.21045
823,2009-07-13,0.005833333333333357
824,2009-07-14,-0.042666666666666665
825,2009-07-15,0.3397
826,2009-07-16,0.22965000000000002
827,2009-07-17,-0.4019
828,2009-07-18,-0.2202
829,2009-07-20,0.31845
830,2009-07-21,-0.6025
831,2009-07-24,-0.3119
832,2009-07-25,0.0
833,2009-07-26,0.3612
834,2009-07-27,0.5267
835,2009-07-28,0.27475
836,2009-07-29,-0.8294
837,2009-08-01,-0.10420000000000001
838,2009-08-03,0.0
839,2009-08-04,0.6649
840,2009-08-05,0.12326666666666665
841,2009-08-06,0.3818
842,2009-08-07,0.423025
843,2009-08-08,0.31806666666666666
844,2009-08-10,0.296
845,2009-08-11,0.0386
846,2009-08-12,0.0
847,2009-08-14,0.32257499999999995
848,2009-08-15,0.17
849,2009-08-17,-0.4215
850,2009-08-18,0.3655
851,2009-08-19,-0.03510000000000002
852,2009-08-20,-0.22342499999999998
853,2009-08-21,0.23257499999999995
854,2009-08-25,0.2283
855,2009-08-26,0.1806
856,2009-08-27,-0.2617
857,2009-08-28,-0.128
858,2009-08-29,0.2202
859,2009-09-01,0.0
860,2009-09-02,-0.0791
861,2009-09-03,-0.1531
862,2009-09-04,0.18316666666666667
863,2009-09-05,-0.2263
864,2009-09-08,-0.7783
865,2009-09-09,0.4404
866,2009-09-10,-0.010050000000000003
867,2009-09-12,0.024125000000000008
868,2009-09-13,0.4215
869,2009-09-14,0.5267
870,2009-09-15,-0.3001666666666667
871,2009-09-16,0.2732
872,2009-09-17,0.3569833333333334
873,2009-09-18,0.0321
874,2009-09-19,0.296
875,2009-09-21,0.4404
876,2009-09-22,0.5498
877,2009-09-23,0.2732
878,2009-09-24,0.024899999999999995
879,2009-09-25,-0.148
880,2009-09-26,-0.32985
881,2009-09-28,0.4939
882,2009-09-29,-0.0644
883,2009-10-01,0.1468
884,2009-10-02,-0.2023
885,2009-10-03,0.34
886,2009-10-04,-0.4404
887,2009-10-05,0.08333333333333333
888,2009-10-06,0.09866666666666667
889,2009-10-07,0.0
890,2009-10-08,-0.2202
891,2009-10-09,-0.4939
892,2009-10-10,-0.401
893,2009-10-11,0.5106
894,2009-10-12,0.4939
895,2009-10-14,0.442
896,2009-10-15,-0.5906666666666667
897,2009-10-16,-0.26335
898,2009-10-17,0.0
899,2009-10-20,-0.4779
900,2009-10-21,-0.23403333333333332
901,2009-10-22,-0.125
902,2009-10-23,0.3065
903,2009-10-24,0.0
904,2009-10-25,-0.3892
905,2009-10-27,0.6705
906,2009-10-28,0.1909
907,2009-10-29,0.09064999999999998
908,2009-10-30,0.3612
909,2009-11-02,-0.29936666666666667
910,2009-11-03,0.0
911,2009-11-04,-0.089
912,2009-11-05,-0.2732
913,2009-11-06,-0.5509333333333334
914,2009-11-07,-0.0864
915,2009-11-08,-0.4767
916,2009-11-09,-0.34
917,2009-11-11,-0.34
918,2009-11-12,0.17453333333333335
919,2009-11-13,-0.5859
920,2009-11-16,-0.423675
